speech_id,party,sentiment_score,negativity_score,speech_length,avg_sentence_length,kw_democracy_count,kw_democracy_freq,kw_economy_count,kw_economy_freq,kw_welfare_health_count,kw_welfare_health_freq,kw_education_count,kw_education_freq,kw_environment_count,kw_environment_freq,kw_security_defense_count,kw_security_defense_freq,kw_foreign_policy_count,kw_foreign_policy_freq,kw_immigration_count,kw_immigration_freq
900,Democrat,0.9979,0.098,4248,4248.0,8,0.0018832391713747645,27,0.006355932203389831,32,0.007532956685499058,4,0.0009416195856873823,0,0.0,3,0.0007062146892655367,11,0.0025894538606403015,0,0.0
901,Republican,0.9999,0.096,1836,1836.0,17,0.009259259259259259,5,0.0027233115468409588,3,0.0016339869281045752,4,0.002178649237472767,2,0.0010893246187363835,12,0.006535947712418301,11,0.005991285403050109,1,0.0005446623093681918
902,Democrat,0.9926,0.055,876,876.0,0,0.0,10,0.01141552511415525,0,0.0,3,0.003424657534246575,11,0.012557077625570776,1,0.001141552511415525,5,0.005707762557077625,0,0.0
903,Republican,1.0,0.028,5613,5613.0,3,0.0005344735435595938,84,0.014965259219668627,4,0.0007126313914127917,11,0.0019597363263851772,3,0.0005344735435595938,26,0.0046321040441831465,17,0.0030286834135043648,1,0.00017815784785319794
904,Republican,1.0,0.065,3009,3009.0,15,0.004985044865403789,5,0.001661681621801263,5,0.001661681621801263,1,0.00033233632436025255,1,0.00033233632436025255,13,0.004320372216683284,15,0.004985044865403789,0,0.0
905,Democrat,0.9985,0.102,814,814.0,1,0.0012285012285012285,0,0.0,2,0.002457002457002457,0,0.0,0,0.0,0,0.0,5,0.006142506142506142,0,0.0
906,Democrat,-0.9974,0.215,507,507.0,1,0.0019723865877712033,2,0.0039447731755424065,2,0.0039447731755424065,0,0.0,0,0.0,11,0.021696252465483234,1,0.0019723865877712033,0,0.0
907,Republican,0.9999,0.077,3734,3734.0,28,0.007498660953401178,31,0.008302088912694162,18,0.0048205677557579,4,0.0010712372790573112,4,0.0010712372790573112,14,0.003749330476700589,18,0.0048205677557579,0,0.0
908,Democrat,0.7506,0.042,54,54.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.05555555555555555
909,Democrat,0.9996,0.05,3311,3311.0,2,0.0006040471156750226,8,0.0024161884627000906,5,0.0015101177891875567,6,0.001812141347025068,9,0.002718212020537602,10,0.0030202355783751134,9,0.002718212020537602,12,0.003624282694050136
910,Democrat,0.9999,0.062,6512,6512.0,5,0.0007678132678132678,18,0.002764127764127764,18,0.002764127764127764,71,0.010902948402948403,1,0.00015356265356265356,3,0.0004606879606879607,7,0.001074938574938575,0,0.0
911,Republican,0.2945,0.086,598,598.0,1,0.0016722408026755853,0,0.0,1,0.0016722408026755853,0,0.0,0,0.0,1,0.0016722408026755853,0,0.0,1,0.0016722408026755853
912,Democrat,1.0,0.075,13368,13368.0,31,0.0023189706762417714,60,0.004488330341113106,5,0.00037402752842609214,0,0.0,2,0.00014961101137043686,28,0.002094554159186116,46,0.0034410532615200477,1,7.480550568521843e-05
913,Republican,1.0,0.027,3248,3248.0,2,0.0006157635467980296,82,0.025246305418719212,1,0.0003078817733990148,0,0.0,2,0.0006157635467980296,1,0.0003078817733990148,8,0.0024630541871921183,1,0.0003078817733990148
914,Democrat,0.9999,0.072,3199,3199.0,2,0.0006251953735542357,57,0.017818068146295718,58,0.018130665833072834,16,0.005001562988433885,2,0.0006251953735542357,3,0.0009377930603313535,1,0.00031259768677711783,1,0.00031259768677711783
915,Democrat,-0.9487,0.174,119,119.0,0,0.0,2,0.01680672268907563,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
916,Democrat,-0.757,0.151,77,77.0,0,0.0,0,0.0,1,0.012987012987012988,0,0.0,0,0.0,2,0.025974025974025976,0,0.0,0,0.0
917,Democrat,0.9996,0.07,2201,2201.0,3,0.0013630168105406633,16,0.007269422989550204,12,0.005452067242162653,8,0.003634711494775102,0,0.0,8,0.003634711494775102,2,0.0009086778736937755,32,0.014538845979100408
918,Republican,1.0,0.091,8760,8760.0,7,0.0007990867579908676,52,0.005936073059360731,15,0.0017123287671232876,2,0.00022831050228310502,5,0.0005707762557077625,32,0.0036529680365296802,17,0.0019406392694063927,24,0.0027397260273972603
919,Republican,0.8438,0.066,222,222.0,0,0.0,11,0.04954954954954955,1,0.0045045045045045045,0,0.0,3,0.013513513513513514,1,0.0045045045045045045,1,0.0045045045045045045,0,0.0
920,Democrat,0.9353,0.094,268,268.0,1,0.0037313432835820895,0,0.0,1,0.0037313432835820895,0,0.0,0,0.0,2,0.007462686567164179,1,0.0037313432835820895,0,0.0
921,Democrat,0.9997,0.074,1598,1598.0,9,0.005632040050062578,7,0.004380475594493116,8,0.0050062578222778474,0,0.0,3,0.0018773466833541927,3,0.0018773466833541927,24,0.015018773466833541,0,0.0
922,Republican,1.0,0.072,5226,5226.0,7,0.0013394565633371603,41,0.007845388442403367,4,0.0007654037504783774,21,0.004018369690011481,3,0.000574052812858783,91,0.017412935323383085,44,0.008419441255262151,0,0.0
923,Democrat,0.9996,0.056,1738,1738.0,0,0.0,10,0.005753739930955121,20,0.011507479861910242,60,0.03452243958573072,0,0.0,1,0.0005753739930955121,2,0.0011507479861910242,0,0.0
924,Democrat,1.0,0.076,8884,8884.0,21,0.0023638000900495274,35,0.003939666816749212,26,0.002926609635299415,11,0.0012381809995497524,2,0.00022512381809995497,55,0.006190904997748762,42,0.004727600180099055,0,0.0
925,Republican,0.9999,0.08,5636,5636.0,8,0.0014194464158978,55,0.009758694109297373,8,0.0014194464158978,1,0.000177430801987225,3,0.0005322924059616749,16,0.0028388928317956,38,0.00674237047551455,4,0.0007097232079489
926,Republican,1.0,0.049,5495,5495.0,12,0.002183803457688808,7,0.0012738853503184713,0,0.0,0,0.0,2,0.0003639672429481347,13,0.0023657870791628753,35,0.006369426751592357,2,0.0003639672429481347
927,Democrat,0.9986,0.014,835,835.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
928,Democrat,0.9893,0.093,364,364.0,3,0.008241758241758242,1,0.0027472527472527475,2,0.005494505494505495,1,0.0027472527472527475,3,0.008241758241758242,2,0.005494505494505495,6,0.016483516483516484,0,0.0
929,Democrat,0.9727,0.106,348,348.0,15,0.04310344827586207,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.034482758620689655,0,0.0
930,Democrat,0.596,0.194,51,51.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0196078431372549,0,0.0,0,0.0
931,Republican,0.9999,0.064,2867,2867.0,16,0.0055807464248343215,16,0.0055807464248343215,10,0.003487966515521451,4,0.0013951866062085804,2,0.0006975933031042902,4,0.0013951866062085804,7,0.002441576560865016,1,0.0003487966515521451
932,Democrat,0.9977,0.041,894,894.0,1,0.0011185682326621924,3,0.003355704697986577,0,0.0,0,0.0,0,0.0,25,0.02796420581655481,1,0.0011185682326621924,13,0.0145413870246085
933,Democrat,-0.9741,0.129,402,402.0,1,0.0024875621890547263,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0024875621890547263,2,0.004975124378109453,0,0.0
934,Democrat,0.9968,0.039,621,621.0,1,0.001610305958132045,0,0.0,0,0.0,0,0.0,0,0.0,5,0.008051529790660225,6,0.00966183574879227,0,0.0
935,Republican,0.6808,0.064,136,136.0,1,0.007352941176470588,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.029411764705882353,0,0.0
936,Republican,0.9998,0.032,918,918.0,6,0.006535947712418301,1,0.0010893246187363835,0,0.0,0,0.0,0,0.0,2,0.002178649237472767,4,0.004357298474945534,0,0.0
937,Republican,0.9999,0.096,2941,2941.0,44,0.014960897653859231,6,0.002040122407344441,3,0.0010200612036722204,0,0.0,2,0.0006800408024481469,8,0.0027201632097925877,5,0.0017001020061203672,2,0.0006800408024481469
938,Republican,0.9883,0.092,577,577.0,2,0.0034662045060658577,0,0.0,2,0.0034662045060658577,0,0.0,0,0.0,15,0.025996533795493933,5,0.008665511265164644,0,0.0
939,Democrat,-0.8059,0.147,331,331.0,1,0.0030211480362537764,7,0.021148036253776436,6,0.01812688821752266,1,0.0030211480362537764,0,0.0,0,0.0,0,0.0,0,0.0
940,Democrat,0.9999,0.088,6080,6080.0,9,0.0014802631578947369,28,0.004605263157894736,47,0.007730263157894737,36,0.0059210526315789476,0,0.0,7,0.001151315789473684,7,0.001151315789473684,18,0.0029605263157894738
941,Democrat,0.9271,0.041,61,61.0,2,0.03278688524590164,1,0.01639344262295082,3,0.04918032786885246,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
942,Republican,1.0,0.055,4356,4356.0,33,0.007575757575757576,60,0.013774104683195593,15,0.003443526170798898,0,0.0,4,0.0009182736455463728,33,0.007575757575757576,12,0.0027548209366391185,29,0.006657483930211203
943,Republican,0.9999,0.094,12282,12282.0,13,0.0010584595342778048,55,0.0044780980296368665,27,0.0021983390327308255,5,0.0004070998208760788,3,0.0002442598925256473,43,0.003501058459534278,6,0.0004885197850512946,3,0.0002442598925256473
944,Democrat,1.0,0.066,11091,11091.0,44,0.003967180596880353,56,0.005049138941484086,14,0.0012622847353710215,14,0.0012622847353710215,0,0.0,49,0.004417996573798575,45,0.004057343792263998,0,0.0
945,Democrat,0.9969,0.045,371,371.0,1,0.0026954177897574125,0,0.0,3,0.008086253369272238,0,0.0,0,0.0,2,0.005390835579514825,3,0.008086253369272238,1,0.0026954177897574125
946,Democrat,0.9999,0.088,3826,3826.0,12,0.0031364349189754314,1,0.00026136957658128593,6,0.0015682174594877157,0,0.0,3,0.0007841087297438578,10,0.0026136957658128594,17,0.004443282801881861,0,0.0
947,Republican,0.9981,0.062,313,313.0,0,0.0,2,0.006389776357827476,2,0.006389776357827476,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
948,Democrat,1.0,0.041,7065,7065.0,43,0.006086341118188252,8,0.001132342533616419,6,0.0008492569002123143,1,0.00014154281670205238,13,0.0018400566171266808,18,0.0025477707006369425,9,0.0012738853503184713,0,0.0
949,Republican,0.9995,0.023,1064,1064.0,1,0.0009398496240601503,1,0.0009398496240601503,0,0.0,0,0.0,5,0.004699248120300752,2,0.0018796992481203006,3,0.002819548872180451,0,0.0
950,Democrat,0.9467,0.068,297,297.0,0,0.0,4,0.013468013468013467,4,0.013468013468013467,0,0.0,0,0.0,1,0.003367003367003367,0,0.0,0,0.0
951,Democrat,1.0,0.056,8441,8441.0,10,0.0011846937566639024,22,0.002606326264660585,6,0.0007108162539983414,8,0.0009477550053311219,6,0.0007108162539983414,48,0.005686530031986731,40,0.00473877502665561,0,0.0
952,Republican,-0.9515,0.128,324,324.0,13,0.040123456790123455,0,0.0,1,0.0030864197530864196,0,0.0,0,0.0,4,0.012345679012345678,4,0.012345679012345678,0,0.0
953,Republican,0.9999,0.091,3023,3023.0,12,0.0039695666556400925,1,0.0003307972213033411,0,0.0,0,0.0,9,0.0029771749917300696,34,0.011247105524313596,41,0.013562686073436983,0,0.0
954,Democrat,0.9996,0.078,2668,2668.0,0,0.0,10,0.0037481259370314842,5,0.0018740629685157421,2,0.0007496251874062968,18,0.006746626686656672,3,0.0011244377811094452,6,0.0022488755622188904,1,0.0003748125937031484
955,Republican,0.9979,0.079,2534,2534.0,1,0.0003946329913180742,44,0.017363851617995266,1,0.0003946329913180742,0,0.0,0,0.0,2,0.0007892659826361484,8,0.0031570639305445935,0,0.0
956,Republican,0.9995,0.049,1567,1567.0,0,0.0,33,0.021059349074664963,0,0.0,0,0.0,0,0.0,0,0.0,9,0.00574345883854499,0,0.0
957,Republican,0.991,0.0,143,143.0,2,0.013986013986013986,0,0.0,1,0.006993006993006993,0,0.0,0,0.0,0,0.0,1,0.006993006993006993,0,0.0
958,Republican,-0.9981,0.225,733,733.0,1,0.001364256480218281,0,0.0,2,0.002728512960436562,0,0.0,0,0.0,2,0.002728512960436562,5,0.0068212824010914054,0,0.0
959,Republican,0.9999,0.066,2759,2759.0,6,0.0021747009786154403,20,0.007249003262051468,10,0.003624501631025734,1,0.0003624501631025734,4,0.0014498006524102935,10,0.003624501631025734,20,0.007249003262051468,3,0.0010873504893077202
960,Democrat,0.9999,0.103,3663,3663.0,22,0.006006006006006006,2,0.000546000546000546,2,0.000546000546000546,0,0.0,0,0.0,38,0.010374010374010374,26,0.007098007098007098,0,0.0
961,Republican,0.9999,0.122,5128,5128.0,13,0.0025351014040561623,44,0.00858034321372855,12,0.00234009360374415,4,0.00078003120124805,2,0.000390015600624025,35,0.006825273010920437,25,0.004875195007800312,22,0.004290171606864275
962,Democrat,0.9984,0.106,2393,2393.0,16,0.006686167989970748,0,0.0,1,0.0004178854993731718,0,0.0,2,0.0008357709987463436,41,0.01713330547430004,31,0.012954450480568324,0,0.0
963,Republican,0.9608,0.131,1946,1946.0,14,0.007194244604316547,3,0.001541623843782117,8,0.0041109969167523125,0,0.0,0,0.0,29,0.014902363823227132,35,0.017985611510791366,1,0.0005138746145940391
964,Republican,1.0,0.062,3642,3642.0,7,0.0019220208676551346,22,0.0060406370126304225,2,0.0005491488193300384,2,0.0005491488193300384,1,0.0002745744096650192,11,0.0030203185063152112,21,0.005766062602965404,2,0.0005491488193300384
965,Democrat,0.9998,0.074,2101,2101.0,11,0.005235602094240838,2,0.0009519276534983341,7,0.0033317467872441696,2,0.0009519276534983341,2,0.0009519276534983341,3,0.0014278914802475012,4,0.0019038553069966682,0,0.0
966,Democrat,0.9999,0.036,1843,1843.0,5,0.0027129679869777536,5,0.0027129679869777536,2,0.0010851871947911015,19,0.010309278350515464,2,0.0010851871947911015,3,0.0016277807921866521,7,0.0037981551817688553,0,0.0
967,Republican,0.9225,0.108,2543,2543.0,17,0.006685017695635077,2,0.0007864726700747149,6,0.0023594180102241447,0,0.0,0,0.0,20,0.007864726700747149,25,0.009830908375933936,0,0.0
968,Democrat,0.9999,0.041,4347,4347.0,1,0.00023004370830457787,53,0.012192316540142627,31,0.007131354957441914,61,0.01403266620657925,3,0.0006901311249137336,3,0.0006901311249137336,8,0.001840349666436623,1,0.00023004370830457787
969,Democrat,0.9999,0.107,5442,5442.0,19,0.0034913634693127527,34,0.006247703050349137,20,0.003675119441381845,6,0.0011025358324145535,9,0.0016538037486218302,43,0.007901506798970967,36,0.006615214994487321,0,0.0
970,Democrat,0.9854,0.052,379,379.0,11,0.029023746701846966,1,0.002638522427440633,5,0.013192612137203167,0,0.0,0,0.0,1,0.002638522427440633,0,0.0,0,0.0
971,Republican,0.9956,0.038,808,808.0,21,0.02599009900990099,0,0.0,0,0.0,0,0.0,1,0.0012376237623762376,1,0.0012376237623762376,1,0.0012376237623762376,0,0.0
972,Democrat,-0.5106,0.224,41,41.0,1,0.024390243902439025,0,0.0,3,0.07317073170731707,0,0.0,0,0.0,1,0.024390243902439025,0,0.0,1,0.024390243902439025
973,Democrat,0.9988,0.085,1610,1610.0,0,0.0,20,0.012422360248447204,1,0.0006211180124223603,0,0.0,1,0.0006211180124223603,1,0.0006211180124223603,0,0.0,1,0.0006211180124223603
974,Democrat,0.9785,0.108,944,944.0,9,0.009533898305084746,7,0.007415254237288136,9,0.009533898305084746,5,0.005296610169491525,3,0.0031779661016949155,5,0.005296610169491525,3,0.0031779661016949155,4,0.00423728813559322
975,Democrat,1.0,0.084,9118,9118.0,24,0.002632156174599693,89,0.009760912480807194,83,0.009102873437157271,29,0.003180522044307962,5,0.0005483658697082694,44,0.00482561965343277,27,0.0029611756964246544,9,0.0009870585654748849
976,Democrat,0.9998,0.068,2638,2638.0,7,0.00265352539802881,15,0.005686125852918878,14,0.00530705079605762,6,0.002274450341167551,1,0.0003790750568612585,9,0.003411675511751327,14,0.00530705079605762,0,0.0
977,Republican,0.9858,0.035,445,445.0,1,0.0022471910112359553,5,0.011235955056179775,0,0.0,1,0.0022471910112359553,6,0.01348314606741573,0,0.0,1,0.0022471910112359553,0,0.0
978,Democrat,0.9762,0.119,759,759.0,0,0.0,16,0.021080368906455864,3,0.003952569169960474,1,0.0013175230566534915,3,0.003952569169960474,0,0.0,2,0.002635046113306983,1,0.0013175230566534915
979,Republican,0.9999,0.095,2349,2349.0,4,0.0017028522775649213,0,0.0,10,0.004257130693912303,4,0.0017028522775649213,0,0.0,8,0.0034057045551298426,8,0.0034057045551298426,0,0.0
980,Republican,0.9927,0.104,1031,1031.0,0,0.0,10,0.009699321047526674,1,0.0009699321047526673,0,0.0,1,0.0009699321047526673,0,0.0,3,0.002909796314258002,0,0.0
981,Republican,0.9984,0.107,1902,1902.0,2,0.0010515247108307045,7,0.003680336487907466,7,0.003680336487907466,0,0.0,0,0.0,15,0.007886435331230283,11,0.0057833859095688745,11,0.0057833859095688745
982,Democrat,1.0,0.069,4792,4792.0,61,0.012729549248747913,15,0.0031302170283806345,6,0.0012520868113522537,0,0.0,3,0.0006260434056761269,18,0.0037562604340567614,23,0.004799666110183639,0,0.0
983,Democrat,0.9997,0.066,2607,2607.0,2,0.0007671653241273494,10,0.0038358266206367474,53,0.02032988108937476,12,0.004602991944764097,0,0.0,1,0.0003835826620636747,4,0.0015343306482546988,2,0.0007671653241273494
984,Republican,0.999,0.09,1271,1271.0,1,0.0007867820613690008,0,0.0,3,0.0023603461841070024,0,0.0,0,0.0,20,0.015735641227380016,13,0.010228166797797011,0,0.0
985,Democrat,0.9993,0.032,777,777.0,4,0.005148005148005148,2,0.002574002574002574,2,0.002574002574002574,0,0.0,0,0.0,0,0.0,1,0.001287001287001287,0,0.0
986,Democrat,0.9999,0.077,2905,2905.0,5,0.0017211703958691911,68,0.023407917383821,11,0.0037865748709122204,3,0.0010327022375215145,4,0.001376936316695353,5,0.0017211703958691911,3,0.0010327022375215145,1,0.00034423407917383823
987,Republican,1.0,0.045,3854,3854.0,1,0.0002594706798131811,26,0.006746237675142709,7,0.0018162947586922678,1,0.0002594706798131811,1,0.0002594706798131811,38,0.009859885832900882,19,0.004929942916450441,0,0.0
988,Democrat,0.9999,0.047,5034,5034.0,5,0.0009932459276916965,30,0.0059594755661501785,37,0.007350019864918554,62,0.012316249503377036,5,0.0009932459276916965,5,0.0009932459276916965,5,0.0009932459276916965,0,0.0
989,Democrat,0.9994,0.091,1848,1848.0,1,0.0005411255411255411,9,0.00487012987012987,4,0.0021645021645021645,1,0.0005411255411255411,2,0.0010822510822510823,17,0.0091991341991342,16,0.008658008658008658,0,0.0
990,Republican,0.9999,0.114,3594,3594.0,13,0.003617139677239844,20,0.005564830272676683,7,0.0019476905954368391,0,0.0,5,0.0013912075681691708,30,0.008347245409015025,66,0.018363939899833055,7,0.0019476905954368391
991,Republican,0.9994,0.078,3555,3555.0,24,0.006751054852320675,0,0.0,0,0.0,0,0.0,5,0.0014064697609001407,13,0.0036568213783403658,1,0.00028129395218002813,0,0.0
992,Republican,1.0,0.047,18827,18827.0,58,0.0030806819992563873,46,0.0024432995166516172,8,0.0004249216550698465,9,0.0004780368619535773,9,0.0004780368619535773,85,0.004514792585117119,89,0.004727253412652043,2,0.00010623041376746162
993,Democrat,1.0,0.067,12579,12579.0,112,0.008903728436282694,1,7.949757532395262e-05,6,0.0004769854519437157,0,0.0,1,7.949757532395262e-05,19,0.0015104539311550998,7,0.0005564830272676684,0,0.0
994,Democrat,0.9999,0.043,1937,1937.0,4,0.002065049044914817,1,0.0005162622612287042,4,0.002065049044914817,6,0.003097573567372225,0,0.0,2,0.0010325245224574084,21,0.010841507485802787,0,0.0
995,Democrat,1.0,0.068,4538,4538.0,26,0.0057293962097840455,10,0.0022036139268400176,16,0.0035257822829440283,4,0.0008814455707360071,12,0.002644336712208021,38,0.008373732921992068,26,0.0057293962097840455,0,0.0
996,Republican,0.9999,0.026,2808,2808.0,0,0.0,3,0.0010683760683760685,0,0.0,27,0.009615384615384616,2,0.0007122507122507123,1,0.00035612535612535614,10,0.0035612535612535613,0,0.0
997,Republican,0.9999,0.026,1869,1869.0,13,0.006955591225254147,2,0.001070090957731407,6,0.0032102728731942215,2,0.001070090957731407,1,0.0005350454788657035,8,0.004280363830925628,9,0.004815409309791332,7,0.003745318352059925
998,Democrat,1.0,0.071,6477,6477.0,6,0.0009263547938860583,117,0.018063918480778138,2,0.0003087849312953528,0,0.0,0,0.0,24,0.0037054191755442334,75,0.01157943492357573,0,0.0
999,Democrat,0.9999,0.132,4419,4419.0,18,0.004073319755600814,3,0.0006788866259334691,2,0.00045259108395564606,1,0.00022629554197782303,3,0.0006788866259334691,60,0.013577732518669382,65,0.014709210228558497,1,0.00022629554197782303
1000,Republican,0.9999,0.049,2791,2791.0,12,0.004299534217126478,20,0.007165890361877463,7,0.0025080616266571123,0,0.0,1,0.00035829451809387314,35,0.012540308133285561,8,0.002866356144750985,0,0.0
1001,Democrat,0.9994,0.09,1960,1960.0,13,0.0066326530612244895,3,0.001530612244897959,0,0.0,5,0.002551020408163265,1,0.0005102040816326531,15,0.007653061224489796,10,0.00510204081632653,0,0.0
1002,Republican,0.9996,0.126,2888,2888.0,14,0.004847645429362881,6,0.002077562326869806,3,0.001038781163434903,0,0.0,0,0.0,52,0.018005540166204988,15,0.005193905817174515,1,0.00034626038781163435
1003,Republican,1.0,0.057,6997,6997.0,57,0.00814634843504359,34,0.004859225382306703,3,0.0004287551807917679,18,0.0025725310847506074,2,0.0002858367871945119,31,0.004430470201514935,51,0.007288838073460055,0,0.0
1004,Democrat,0.9999,0.06,5237,5237.0,6,0.0011456940996753867,67,0.012793584113041817,7,0.001336643116287951,0,0.0,3,0.0005728470498376934,1,0.00019094901661256445,4,0.0007637960664502578,0,0.0
1005,Republican,0.9992,0.02,2750,2750.0,10,0.0036363636363636364,5,0.0018181818181818182,0,0.0,0,0.0,2,0.0007272727272727272,4,0.0014545454545454545,4,0.0014545454545454545,0,0.0
1006,Democrat,0.9978,0.061,543,543.0,5,0.009208103130755065,0,0.0,1,0.001841620626151013,0,0.0,1,0.001841620626151013,8,0.014732965009208104,4,0.007366482504604052,0,0.0
1007,Republican,0.9955,0.069,1329,1329.0,1,0.0007524454477050414,11,0.008276899924755455,0,0.0,0,0.0,33,0.024830699774266364,0,0.0,13,0.009781790820165538,0,0.0
1008,Democrat,0.9997,0.087,2551,2551.0,6,0.002352018816150529,43,0.01685613484907879,13,0.005096040768326146,1,0.0003920031360250882,41,0.016072128577028617,2,0.0007840062720501764,9,0.0035280282242257936,0,0.0
1009,Democrat,0.9538,0.085,563,563.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.010657193605683837,2,0.003552397868561279,0,0.0
