speech_id,president,party,year,sentiment_score,negativity_score,speech_length,avg_sentence_length,kw_democracy_count,kw_democracy_freq,kw_economy_count,kw_economy_freq,kw_welfare_health_count,kw_welfare_health_freq,kw_education_count,kw_education_freq,kw_environment_count,kw_environment_freq,kw_security_defense_count,kw_security_defense_freq,kw_foreign_policy_count,kw_foreign_policy_freq,kw_immigration_count,kw_immigration_freq
335,Rutherford B. Hayes,Republican,1877,0.6704,0.029,144,20.571428571428573,1,0.006944444444444444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
336,Lyndon B. Johnson,Democrat,1966,0.9988,0.071,800,21.62162162162162,1,0.00125,0,0.0,1,0.00125,0,0.0,0,0.0,20,0.025,9,0.01125,0,0.0
337,Barack Obama,Democrat,2014,0.9997,0.062,2270,17.874015748031496,3,0.0013215859030837004,16,0.007048458149779736,12,0.0052863436123348016,8,0.003524229074889868,0,0.0,8,0.003524229074889868,3,0.0013215859030837004,32,0.014096916299559472
338,Ronald Reagan,Republican,1981,0.9998,0.108,2174,20.903846153846153,17,0.0078196872125115,14,0.006439742410303588,6,0.0027598896044158236,2,0.0009199632014719411,2,0.0009199632014719411,10,0.004599816007359705,15,0.0068997240110395585,2,0.0009199632014719411
339,Lyndon B. Johnson,Democrat,1966,0.9998,0.052,4842,15.619354838709677,11,0.002271788517141677,20,0.004130524576621231,12,0.0024783147459727386,8,0.0016522098306484924,9,0.0018587360594795538,22,0.004543577034283354,15,0.0030978934324659233,1,0.00020652622883106156
340,George H. W. Bush,Republican,1988,1.0,0.078,15606,15.451485148514852,19,0.0012174804562347815,79,0.005062155581186723,124,0.00794566192490068,41,0.00262719466871716,11,0.0007048571062411893,45,0.0028835063437139563,40,0.002563116749967961,3,0.00019223375624759708
341,Ronald Reagan,Republican,1985,-0.9966,0.188,1144,22.431372549019606,3,0.0026223776223776225,0,0.0,3,0.0026223776223776225,0,0.0,1,0.0008741258741258741,3,0.0026223776223776225,6,0.005244755244755245,0,0.0
342,Ulysses S. Grant,Republican,1875,1.0,0.058,12136,35.27906976744186,18,0.0014831905075807514,17,0.0014007910349373763,8,0.0006591957811470006,15,0.0012359920896506263,22,0.0018127883981542518,43,0.0035431773236651283,62,0.005108767303889255,5,0.0004119973632168754
343,Franklin D. Roosevelt,Democrat,1938,0.9999,0.078,3503,30.198275862068964,12,0.0034256351698544107,31,0.008849557522123894,6,0.0017128175849272054,5,0.0014273479874393378,1,0.00028546959748786756,9,0.002569226377390808,6,0.0017128175849272054,0,0.0
344,Lyndon B. Johnson,Democrat,1965,0.9998,0.067,3884,18.76328502415459,40,0.010298661174047374,3,0.000772399588053553,3,0.000772399588053553,0,0.0,3,0.000772399588053553,19,0.004891864057672502,2,0.0005149330587023687,0,0.0
345,Chester A. Arthur,Republican,1882,1.0,0.054,10086,30.938650306748468,19,0.001883799325798136,33,0.003271861986912552,2,0.000198294665873488,4,0.000396589331746976,6,0.000594883997620464,27,0.002676977989292088,35,0.00347015665278604,3,0.000297441998810232
346,Lyndon B. Johnson,Democrat,1965,1.0,0.084,4369,17.200787401574804,33,0.007553215838864729,28,0.006408789196612497,19,0.00434882124055848,19,0.00434882124055848,9,0.002059967956054017,22,0.0050354772259098195,28,0.006408789196612497,1,0.00022888532845044633
347,Ulysses S. Grant,Republican,1871,0.997,0.028,562,43.23076923076923,8,0.014234875444839857,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0017793594306049821,1,0.0017793594306049821,0,0.0
348,Theodore Roosevelt,Republican,1908,0.9963,0.064,2602,34.23684210526316,3,0.0011529592621060721,37,0.014219830899308224,1,0.0003843197540353574,0,0.0,4,0.0015372790161414297,4,0.0015372790161414297,5,0.001921598770176787,0,0.0
349,Ronald Reagan,Republican,1988,1.0,0.069,4836,21.117903930131003,38,0.007857733664185277,49,0.010132340777502068,22,0.004549214226633582,15,0.003101736972704715,5,0.0010339123242349049,36,0.007444168734491315,34,0.007030603804797354,1,0.00020678246484698098
350,Donald Trump,Republican,2020,-0.7418,0.206,527,14.63888888888889,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.018975332068311195,8,0.015180265654648957,0,0.0
351,Warren G. Harding,Republican,1920,-0.9419,0.155,514,18.357142857142858,4,0.007782101167315175,6,0.011673151750972763,0,0.0,0,0.0,0,0.0,5,0.009727626459143969,2,0.0038910505836575876,0,0.0
352,Warren G. Harding,Republican,1920,0.9963,0.078,470,18.8,6,0.01276595744680851,0,0.0,0,0.0,0,0.0,0,0.0,4,0.00851063829787234,2,0.00425531914893617,0,0.0
353,Donald Trump,Republican,2019,1.0,0.067,7328,12.811188811188812,8,0.001091703056768559,37,0.005049126637554585,10,0.0013646288209606986,3,0.0004093886462882096,4,0.0005458515283842794,18,0.0024563318777292577,29,0.003957423580786026,2,0.0002729257641921397
354,Grover Cleveland,Democrat,1894,1.0,0.063,15619,33.02114164904862,20,0.0012804917088161854,35,0.0022408604904283246,17,0.0010884179524937576,13,0.0008323196107305205,18,0.001152442537934567,82,0.00525001600614636,43,0.0027530571739547986,2,0.00012804917088161854
355,Benjamin Harrison,Republican,1890,0.9959,0.008,906,75.5,2,0.002207505518763797,0,0.0,0,0.0,1,0.0011037527593818985,4,0.004415011037527594,0,0.0,0,0.0,0,0.0
356,Herbert Hoover,Republican,1930,0.9994,0.069,4474,27.617283950617285,5,0.001117568171658471,53,0.011846222619579794,8,0.001788109074653554,1,0.00022351363433169424,3,0.0006705409029950827,12,0.002682163611980331,22,0.0049172999552972736,5,0.001117568171658471
357,Harry S. Truman,Democrat,1952,0.9998,0.089,3736,18.86868686868687,8,0.0021413276231263384,15,0.004014989293361884,8,0.0021413276231263384,4,0.0010706638115631692,1,0.0002676659528907923,15,0.004014989293361884,19,0.005085653104925054,0,0.0
358,George W. Bush,Republican,2004,0.9998,0.053,2385,19.549180327868854,5,0.0020964360587002098,51,0.021383647798742137,5,0.0020964360587002098,0,0.0,1,0.0004192872117400419,8,0.0033542976939203353,13,0.005450733752620545,43,0.018029350104821804
359,Martin Van Buren,Democrat,1837,1.0,0.071,11728,38.45245901639344,36,0.0030695770804911324,29,0.0024727148703956345,10,0.0008526603001364257,0,0.0,0,0.0,15,0.0012789904502046386,21,0.0017905866302864938,0,0.0
360,Jimmy Carter,Democrat,1977,0.9999,0.079,1222,24.44,11,0.00900163666121113,0,0.0,1,0.0008183306055646482,2,0.0016366612111292963,1,0.0008183306055646482,3,0.0024549918166939444,9,0.007364975450081833,0,0.0
361,Lyndon B. Johnson,Democrat,1968,0.9998,0.043,2080,26.329113924050635,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,0.010576923076923078,3,0.0014423076923076924,0,0.0
362,Chester A. Arthur,Republican,1882,0.979,0.052,1194,32.270270270270274,0,0.0,1,0.0008375209380234506,1,0.0008375209380234506,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
363,Andrew Johnson,Democrat,1865,0.9989,0.026,1028,34.266666666666666,12,0.011673151750972763,1,0.0009727626459143969,1,0.0009727626459143969,0,0.0,0,0.0,10,0.009727626459143969,0,0.0,0,0.0
364,Donald Trump,Republican,2025,1.0,0.107,10274,12.85857321652065,16,0.001557329180455519,75,0.007299980533385244,20,0.0019466614755693985,21,0.0020439945493478683,9,0.0008759976640062293,55,0.0053533190578158455,25,0.002433326844461748,20,0.0019466614755693985
365,Bill Clinton,Democrat,1998,0.9994,0.048,941,17.754716981132077,3,0.003188097768331562,6,0.006376195536663124,5,0.005313496280552604,18,0.019128586609989374,0,0.0,2,0.0021253985122210413,0,0.0,0,0.0
366,Joe Biden,Democrat,2022,0.9986,0.087,3642,15.367088607594937,9,0.002471169686985173,8,0.002196595277320154,1,0.0002745744096650192,0,0.0,4,0.001098297638660077,31,0.008511806699615597,42,0.011532125205930808,1,0.0002745744096650192
367,Dwight D. Eisenhower,Republican,1956,1.0,0.065,8295,22.0026525198939,21,0.002531645569620253,99,0.011934900542495479,53,0.006389391199517782,27,0.0032549728752260397,21,0.002531645569620253,75,0.009041591320072333,48,0.005786618444846293,9,0.00108499095840868
368,Dwight D. Eisenhower,Republican,1957,0.9999,0.082,3408,21.037037037037038,21,0.006161971830985915,10,0.0029342723004694834,2,0.0005868544600938967,0,0.0,2,0.0005868544600938967,39,0.011443661971830986,68,0.01995305164319249,1,0.00029342723004694836
369,Martin Van Buren,Democrat,1838,0.9864,0.054,509,63.625,4,0.007858546168958742,0,0.0,0,0.0,0,0.0,0,0.0,2,0.003929273084479371,4,0.007858546168958742,0,0.0
370,Joe Biden,Democrat,2022,0.9997,0.101,3820,17.285067873303166,62,0.016230366492146597,3,0.0007853403141361257,3,0.0007853403141361257,0,0.0,1,0.0002617801047120419,12,0.0031413612565445027,8,0.0020942408376963353,0,0.0
371,Joe Biden,Democrat,2024,-0.9852,0.13,1910,17.053571428571427,6,0.0031413612565445027,1,0.0005235602094240838,6,0.0031413612565445027,1,0.0005235602094240838,0,0.0,27,0.014136125654450262,9,0.004712041884816754,1,0.0005235602094240838
372,Andrew Jackson,Democrat,1829,0.9907,0.033,397,79.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.005037783375314861,0,0.0
373,Martin Van Buren,Democrat,1838,1.0,0.061,11461,42.764925373134325,30,0.0026175726376406945,22,0.001919553267603176,6,0.0005235145275281389,1,8.725242125468982e-05,6,0.0005235145275281389,47,0.004100863798970422,27,0.0023558153738766252,3,0.00026175726376406945
374,Ronald Reagan,Republican,1985,0.9999,0.077,2567,20.536,23,0.008959875340864823,22,0.008570315543435918,2,0.0007791195948578107,1,0.00038955979742890534,2,0.0007791195948578107,17,0.006622516556291391,17,0.006622516556291391,0,0.0
375,Donald Trump,Republican,2019,0.9999,0.119,5202,17.93793103448276,13,0.002499038831218762,44,0.008458285274894272,13,0.002499038831218762,4,0.0007689350249903883,2,0.00038446751249519417,35,0.0067281814686658975,23,0.0044213763936947325,22,0.004229142637447136
376,James Buchanan,Democrat,1858,1.0,0.073,16238,32.09090909090909,101,0.006219977829781993,53,0.003263948762162828,7,0.0004310875723611282,2,0.0001231678778174652,11,0.0006774233279960586,57,0.0035102845177977585,64,0.003941372090158887,4,0.0002463357556349304
377,Grover Cleveland,Democrat,1895,0.9995,0.051,2310,32.53521126760563,0,0.0,3,0.0012987012987012987,0,0.0,0,0.0,0,0.0,1,0.0004329004329004329,3,0.0012987012987012987,0,0.0
378,Martin Van Buren,Democrat,1839,0.9995,0.058,2101,55.28947368421053,3,0.0014278914802475012,0,0.0,1,0.00047596382674916705,0,0.0,5,0.002379819133745835,6,0.0028557829604950024,2,0.0009519276534983341,0,0.0
379,Andrew Johnson,Democrat,1865,1.0,0.057,8597,35.089795918367344,66,0.007677096661626148,27,0.0031406304524834246,4,0.00046527858555309994,1,0.00011631964638827499,7,0.0008142375247179248,49,0.005699662673025474,24,0.0027916715133185993,0,0.0
380,Jimmy Carter,Democrat,1976,1.0,0.068,12911,16.240251572327043,32,0.0024785066997134227,77,0.005963906746185423,42,0.0032530400433738674,31,0.002401053365347378,27,0.0020912400278832004,50,0.003872666718302223,21,0.0016265200216869337,0,0.0
381,Gerald Ford,Republican,1976,0.9999,0.074,2886,16.397727272727273,10,0.003465003465003465,24,0.008316008316008316,7,0.0024255024255024253,3,0.0010395010395010396,2,0.000693000693000693,24,0.008316008316008316,12,0.004158004158004158,1,0.0003465003465003465
382,George H. W. Bush,Republican,1990,1.0,0.044,3761,18.71144278606965,25,0.006647168306301516,23,0.0061153948417973945,18,0.004785961180537091,20,0.0053177346450412125,4,0.0010635469290082426,20,0.0053177346450412125,34,0.00904014889657006,1,0.00026588673225206064
383,Calvin Coolidge,Republican,1926,1.0,0.064,10248,23.029213483146066,25,0.0024395003903200626,76,0.00741608118657299,6,0.000585480093676815,6,0.000585480093676815,18,0.001756440281030445,56,0.00546448087431694,42,0.004098360655737705,2,0.000195160031225605
384,Lyndon B. Johnson,Democrat,1964,0.9995,0.09,1083,19.69090909090909,0,0.0,1,0.0009233610341643582,1,0.0009233610341643582,0,0.0,0,0.0,20,0.018467220683287166,16,0.014773776546629732,0,0.0
385,Franklin D. Roosevelt,Democrat,1933,0.9995,0.056,1791,24.534246575342465,2,0.0011166945840312675,6,0.0033500837520938024,4,0.002233389168062535,0,0.0,0,0.0,3,0.0016750418760469012,0,0.0,0,0.0
386,Woodrow Wilson,Democrat,1917,0.9999,0.103,3669,35.62135922330097,22,0.005996184246388662,2,0.0005451076587626056,2,0.0005451076587626056,0,0.0,0,0.0,38,0.010357045516489506,25,0.00681384573453257,0,0.0
387,Grover Cleveland,Democrat,1886,0.9907,0.09,1159,52.68181818181818,4,0.003451251078515962,13,0.011216566005176877,2,0.001725625539257981,0,0.0,0,0.0,3,0.0025884383088869713,3,0.0025884383088869713,0,0.0
388,Barack Obama,Democrat,2009,0.9999,0.092,5560,20.291970802919707,7,0.0012589928057553956,36,0.006474820143884892,169,0.03039568345323741,1,0.00017985611510791367,1,0.00017985611510791367,11,0.0019784172661870504,1,0.00017985611510791367,1,0.00017985611510791367
389,Ronald Reagan,Republican,1976,0.9989,0.065,771,22.676470588235293,5,0.00648508430609598,1,0.0012970168612191958,0,0.0,0,0.0,0,0.0,0,0.0,5,0.00648508430609598,0,0.0
390,George W. Bush,Republican,2001,0.9994,0.048,902,15.288135593220339,2,0.0022172949002217295,34,0.037694013303769404,6,0.0066518847006651885,6,0.0066518847006651885,1,0.0011086474501108647,1,0.0011086474501108647,1,0.0011086474501108647,0,0.0
391,Lyndon B. Johnson,Democrat,1965,0.9988,0.103,2800,16.766467065868262,29,0.010357142857142856,4,0.0014285714285714286,24,0.008571428571428572,10,0.0035714285714285713,4,0.0014285714285714286,0,0.0,5,0.0017857142857142857,0,0.0
392,Lyndon B. Johnson,Democrat,1966,0.992,0.054,319,17.72222222222222,0,0.0,0,0.0,1,0.003134796238244514,0,0.0,0,0.0,3,0.009404388714733543,2,0.006269592476489028,0,0.0
393,Lyndon B. Johnson,Democrat,1964,0.9999,0.048,4448,15.77304964539007,16,0.0035971223021582736,34,0.007643884892086331,10,0.0022482014388489208,2,0.0004496402877697842,0,0.0,20,0.0044964028776978415,13,0.002922661870503597,0,0.0
394,George W. Bush,Republican,2003,1.0,0.085,3570,18.497409326424872,102,0.02857142857142857,7,0.00196078431372549,3,0.0008403361344537816,1,0.00028011204481792715,3,0.0008403361344537816,23,0.006442577030812325,44,0.012324929971988795,0,0.0
395,Dwight D. Eisenhower,Republican,1957,0.9999,0.089,1659,17.103092783505154,20,0.012055455093429777,3,0.0018083182640144665,1,0.0006027727546714888,1,0.0006027727546714888,3,0.0018083182640144665,17,0.010247136829415311,30,0.018083182640144666,0,0.0
396,Lyndon B. Johnson,Democrat,1964,1.0,0.055,8492,15.056737588652481,12,0.001413094677343382,22,0.0025906735751295338,6,0.000706547338671691,8,0.0009420631182289214,6,0.000706547338671691,48,0.005652378709373528,40,0.004710315591144607,0,0.0
397,George W. Bush,Republican,2002,0.9999,0.139,3818,18.00943396226415,18,0.004714510214772132,46,0.012048192771084338,15,0.00392875851231011,11,0.002881089575694081,6,0.001571503404924044,58,0.015191199580932426,32,0.008381351492928235,2,0.0005238344683080147
398,Joe Biden,Democrat,2022,0.9993,0.116,3012,13.880184331797235,52,0.017264276228419653,6,0.00199203187250996,6,0.00199203187250996,1,0.00033200531208499334,5,0.0016600265604249668,15,0.0049800796812749,10,0.0033200531208499337,0,0.0
399,Ronald Reagan,Republican,1983,0.9998,0.096,4479,18.281632653061223,22,0.004911810672025006,19,0.004242018307657959,1,0.00022326412145568208,2,0.00044652824291136416,2,0.00044652824291136416,98,0.021879883902656844,24,0.0053583389149363695,0,0.0
400,Ulysses S. Grant,Republican,1875,-0.9994,0.113,4854,36.77272727272727,22,0.004532344458178822,0,0.0,0,0.0,0,0.0,2,0.00041203131437989287,30,0.006180469715698393,0,0.0,0,0.0
401,Theodore Roosevelt,Republican,1906,1.0,0.069,12037,27.17155756207675,1,8.307717869901138e-05,22,0.0018276979313782504,31,0.0025753925396693527,15,0.0012461576804851707,29,0.00240923818227133,14,0.0011630805017861594,4,0.0003323087147960455,0,0.0
402,Barack Obama,Democrat,2009,0.9938,0.159,4229,20.33173076923077,21,0.004965712934499882,3,0.0007093875620714117,11,0.002601087727595176,2,0.0004729250413809411,3,0.0007093875620714117,88,0.02080870182076141,63,0.014897138803499646,1,0.00023646252069047056
403,Donald Trump,Republican,2025,0.9999,0.088,2933,16.76,14,0.00477326968973747,7,0.002386634844868735,6,0.002045687009887487,1,0.00034094783498124785,4,0.0013637913399249914,9,0.003068530514831231,17,0.005796113194681214,2,0.0006818956699624957
404,Ronald Reagan,Republican,1981,0.9998,0.053,4460,17.84,13,0.002914798206278027,35,0.007847533632286996,1,0.0002242152466367713,5,0.0011210762331838565,4,0.0008968609865470852,8,0.0017937219730941704,17,0.003811659192825112,2,0.0004484304932735426
405,Franklin Pierce,Democrat,1854,0.9952,0.046,521,47.36363636363637,2,0.003838771593090211,0,0.0,0,0.0,0,0.0,1,0.0019193857965451055,0,0.0,0,0.0,0,0.0
406,John F. Kennedy,Democrat,1961,0.9987,0.05,459,25.5,1,0.002178649237472767,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.0196078431372549,0,0.0
407,Ronald Reagan,Republican,1985,0.9999,0.068,2389,16.14189189189189,19,0.00795311845960653,1,0.0004185851820845542,1,0.0004185851820845542,7,0.0029300962745918793,2,0.0008371703641691084,23,0.009627459187944746,12,0.0050230221850146506,0,0.0
408,Barack Obama,Democrat,2017,1.0,0.082,4797,17.96629213483146,48,0.010006253908692933,26,0.005420054200542005,19,0.003960808838857619,4,0.0008338544923910778,5,0.0010423181154888472,11,0.002293099854075464,15,0.0031269543464665416,11,0.002293099854075464
409,Barack Obama,Democrat,2009,0.9999,0.097,6060,21.413427561837455,3,0.0004950495049504951,100,0.0165016501650165,60,0.009900990099009901,46,0.007590759075907591,16,0.0026402640264026403,12,0.0019801980198019802,19,0.0031353135313531354,0,0.0
410,Barack Obama,Democrat,2009,0.998,0.063,899,28.09375,4,0.004449388209121246,6,0.006674082313681869,5,0.0055617352614015575,0,0.0,0,0.0,1,0.0011123470522803114,0,0.0,0,0.0
411,Ronald Reagan,Republican,1984,1.0,0.077,15331,13.137103684661525,14,0.0009131824408062097,215,0.014023873198095362,48,0.00313091122562129,25,0.0016306829300110886,12,0.0007827278064053225,50,0.003261365860022177,13,0.0008479551236057661,0,0.0
412,John F. Kennedy,Democrat,1962,1.0,0.081,6529,24.731060606060606,30,0.004594884362076888,79,0.012099862153469138,30,0.004594884362076888,20,0.003063256241384592,10,0.001531628120692296,49,0.00750497779139225,55,0.008423954663807628,0,0.0
413,Calvin Coolidge,Republican,1928,1.0,0.049,7982,21.00526315789474,16,0.0020045101478326235,57,0.007141067401653721,13,0.0016286644951140066,15,0.0018792282635930844,13,0.0016286644951140066,37,0.004635429716862941,44,0.005512402906539714,3,0.00037584565271861687
414,Barack Obama,Democrat,2012,0.9998,0.09,1737,16.233644859813083,1,0.0005757052389176742,4,0.002302820955670697,20,0.011514104778353483,5,0.0028785261945883708,1,0.0005757052389176742,4,0.002302820955670697,5,0.0028785261945883708,0,0.0
415,John F. Kennedy,Democrat,1963,0.9989,0.089,1984,25.11392405063291,18,0.009072580645161291,4,0.0020161290322580645,5,0.0025201612903225806,14,0.007056451612903226,1,0.0005040322580645161,3,0.0015120967741935483,4,0.0020161290322580645,0,0.0
416,Ronald Reagan,Republican,1981,0.9999,0.078,3873,21.516666666666666,20,0.005163955589981926,55,0.014200877872450297,20,0.005163955589981926,7,0.0018073844564936742,3,0.000774593338497289,5,0.0012909888974954814,1,0.0002581977794990963,2,0.0005163955589981926
417,Bill Clinton,Democrat,1997,1.0,0.067,6708,19.22063037249284,25,0.0037268932617769827,71,0.010584376863446631,69,0.010286225402504472,79,0.011776982707215266,14,0.0020870602265951103,34,0.005068574836016696,48,0.007155635062611807,5,0.0007453786523553966
418,Lyndon B. Johnson,Democrat,1965,0.9998,0.031,1124,20.436363636363637,1,0.0008896797153024911,0,0.0,3,0.0026690391459074734,0,0.0,3,0.0026690391459074734,3,0.0026690391459074734,4,0.0035587188612099642,0,0.0
419,John F. Kennedy,Democrat,1963,-0.9994,0.162,3115,24.3359375,8,0.002568218298555377,0,0.0,7,0.0022471910112359553,0,0.0,5,0.0016051364365971107,37,0.01187800963081862,72,0.023113964686998396,0,0.0
420,Joe Biden,Democrat,2022,0.9999,0.096,6670,13.838174273858922,40,0.005997001499250375,78,0.011694152923538231,53,0.007946026986506746,14,0.002098950524737631,8,0.0011994002998500749,26,0.0038980509745127436,44,0.006596701649175412,8,0.0011994002998500749
421,Bill Clinton,Democrat,1995,0.9999,0.076,6424,23.025089605734767,23,0.003580323785803238,59,0.009184308841843089,21,0.003268991282689913,32,0.0049813200498132005,2,0.00031133250311332503,7,0.0010896637608966376,11,0.0017123287671232876,1,0.00015566625155666251
